,Z,S,K,rmv,l,repair,dislocated,numprec,prdis,d_ijk,truedislocationcount,K',Sc
9651,21883a26-8378-4c49-8249-b4a10140a12e,RC,0,110356.0,38638.56718469245,259.9263820556354,0.0,0.0,0.0,0.0,0.0,3,143462.80000000002
9664,2189ffa6-86cd-48b7-a9ff-9b6ec32b016f,W1,0,181599.0,58669.54863213864,250.34096084385308,1.0,0.0,0.5619377742281835,0.0,0.0,0,0.0
9665,2189ffa6-86cd-48b7-a9ff-9b6ec32b016f,W1,0,181599.0,58669.54863213864,250.34096084385308,1.0,0.0,0.5619377742281835,0.0,0.0,1,54479.7
9666,2189ffa6-86cd-48b7-a9ff-9b6ec32b016f,W1,0,181599.0,58669.54863213864,250.34096084385308,1.0,0.0,0.5619377742281835,0.0,0.0,2,181599.0
9667,2189ffa6-86cd-48b7-a9ff-9b6ec32b016f,W1,0,181599.0,58669.54863213864,250.34096084385308,1.0,0.0,0.5619377742281835,0.0,0.0,3,236078.7
9680,2196aa35-cf9c-4ce5-a4cf-15082da56d86,W1,0,50674.0,11020.930350395362,150.85910865598734,0.0,2.0,0.4616790217632355,0.923358043526471,0.0,0,0.0
9681,2196aa35-cf9c-4ce5-a4cf-15082da56d86,W1,0,50674.0,11020.930350395362,150.85910865598734,0.0,2.0,0.4616790217632355,0.923358043526471,0.0,1,15202.199999999999
9682,2196aa35-cf9c-4ce5-a4cf-15082da56d86,W1,0,50674.0,11020.930350395362,150.85910865598734,0.0,2.0,0.4616790217632355,0.923358043526471,0.0,2,50674.0
9683,2196aa35-cf9c-4ce5-a4cf-15082da56d86,W1,0,50674.0,11020.930350395362,150.85910865598734,0.0,2.0,0.4616790217632355,0.923358043526471,0.0,3,65876.2
9696,21ad78bd-42fd-450f-868d-32df32a1f3f3,W1,0,106775.0,25588.22796854265,168.56400775031645,1.0,5.0,0.5379228390728181,2.689614195364091,5.0,0,0.0
9697,21ad78bd-42fd-450f-868d-32df32a1f3f3,W1,0,106775.0,25588.22796854265,168.56400775031645,1.0,5.0,0.5379228390728181,2.689614195364091,5.0,1,32032.5
9698,21ad78bd-42fd-450f-868d-32df32a1f3f3,W1,0,106775.0,25588.22796854265,168.56400775031645,1.0,5.0,0.5379228390728181,2.689614195364091,5.0,2,106775.0
9699,21ad78bd-42fd-450f-868d-32df32a1f3f3,W1,0,106775.0,25588.22796854265,168.56400775031645,1.0,5.0,0.5379228390728181,2.689614195364091,5.0,3,138807.5
9712,21b3d0bd-c504-4065-8bfc-8a8c63eab717,RC,0,213348.0,61613.571691693214,201.7975808599271,0.0,0.0,0.0,0.0,0.0,0,0.0
9713,21b3d0bd-c504-4065-8bfc-8a8c63eab717,RC,0,213348.0,61613.571691693214,201.7975808599271,0.0,0.0,0.0,0.0,0.0,1,64004.399999999994
9714,21b3d0bd-c504-4065-8bfc-8a8c63eab717,RC,0,213348.0,61613.571691693214,201.7975808599271,0.0,0.0,0.0,0.0,0.0,2,213348.0
9715,21b3d0bd-c504-4065-8bfc-8a8c63eab717,RC,0,213348.0,61613.571691693214,201.7975808599271,0.0,0.0,0.0,0.0,0.0,3,277352.4
9728,21e71700-5d7c-4d9c-9654-f0f2dbfce2eb,W2,0,61695.0,10247.756266014798,106.70242658768936,0.0,0.0,0.0,0.0,0.0,0,0.0
9729,21e71700-5d7c-4d9c-9654-f0f2dbfce2eb,W2,0,61695.0,10247.756266014798,106.70242658768936,0.0,0.0,0.0,0.0,0.0,1,18508.5
9730,21e71700-5d7c-4d9c-9654-f0f2dbfce2eb,W2,0,61695.0,10247.756266014798,106.70242658768936,0.0,0.0,0.0,0.0,0.0,2,61695.0
9731,21e71700-5d7c-4d9c-9654-f0f2dbfce2eb,W2,0,61695.0,10247.756266014798,106.70242658768936,0.0,0.0,0.0,0.0,0.0,3,80203.5
9744,21e9eeb9-1f31-47f5-9fea-6d4252d1d4ec,W1,0,27197.0,5835.050578366225,147.99519476526467,0.0,3.0,0.5216911886413614,1.5650735659240844,0.0,0,0.0
9745,21e9eeb9-1f31-47f5-9fea-6d4252d1d4ec,W1,0,27197.0,5835.050578366225,147.99519476526467,0.0,3.0,0.5216911886413614,1.5650735659240844,0.0,1,8159.099999999999
9746,21e9eeb9-1f31-47f5-9fea-6d4252d1d4ec,W1,0,27197.0,5835.050578366225,147.99519476526467,0.0,3.0,0.5216911886413614,1.5650735659240844,0.0,2,27197.0
9747,21e9eeb9-1f31-47f5-9fea-6d4252d1d4ec,W1,0,27197.0,5835.050578366225,147.99519476526467,0.0,3.0,0.5216911886413614,1.5650735659240844,0.0,3,35356.1
9760,21ec9fe1-445e-4dcd-b710-1c458ef36b64,W1,0,88417.0,15756.392763846912,116.315801187767,0.0,3.0,0.4676889216838324,1.4030667650514972,0.0,0,0.0
9761,21ec9fe1-445e-4dcd-b710-1c458ef36b64,W1,0,88417.0,15756.392763846912,116.315801187767,0.0,3.0,0.4676889216838324,1.4030667650514972,0.0,1,26525.1
9762,21ec9fe1-445e-4dcd-b710-1c458ef36b64,W1,0,88417.0,15756.392763846912,116.315801187767,0.0,3.0,0.4676889216838324,1.4030667650514972,0.0,2,88417.0
9763,21ec9fe1-445e-4dcd-b710-1c458ef36b64,W1,0,88417.0,15756.392763846912,116.315801187767,0.0,3.0,0.4676889216838324,1.4030667650514972,0.0,3,114942.1
9776,21fa397d-60ad-436c-90f9-127e3123b4b5,RC,0,73238.0,31264.25099113236,328.6119645526877,0.0,0.0,0.0,0.0,0.0,0,0.0
9777,21fa397d-60ad-436c-90f9-127e3123b4b5,RC,0,73238.0,31264.25099113236,328.6119645526877,0.0,0.0,0.0,0.0,0.0,1,21971.399999999998
9778,21fa397d-60ad-436c-90f9-127e3123b4b5,RC,0,73238.0,31264.25099113236,328.6119645526877,0.0,0.0,0.0,0.0,0.0,2,73238.0
9779,21fa397d-60ad-436c-90f9-127e3123b4b5,RC,0,73238.0,31264.25099113236,328.6119645526877,0.0,0.0,0.0,0.0,0.0,3,95209.40000000001
9792,2214fd84-f92f-44b3-bb72-fb9806811d09,RC,0,140974.0,40319.21332308287,207.78311791447035,0.0,3.0,0.4335563989392662,1.3006691968177986,0.0,0,0.0
9793,2214fd84-f92f-44b3-bb72-fb9806811d09,RC,0,140974.0,40319.21332308287,207.78311791447035,0.0,3.0,0.4335563989392662,1.3006691968177986,0.0,1,42292.2
9794,2214fd84-f92f-44b3-bb72-fb9806811d09,RC,0,140974.0,40319.21332308287,207.78311791447035,0.0,3.0,0.4335563989392662,1.3006691968177986,0.0,2,140974.0
9795,2214fd84-f92f-44b3-bb72-fb9806811d09,RC,0,140974.0,40319.21332308287,207.78311791447035,0.0,3.0,0.4335563989392662,1.3006691968177986,0.0,3,183266.2
9808,222e2b4c-5fc9-4069-b2eb-e35e0cb663db,W1,0,75634.0,16227.091791158991,147.99519476526467,0.0,1.0,0.5326941929979788,0.5326941929979788,0.0,0,0.0
9809,222e2b4c-5fc9-4069-b2eb-e35e0cb663db,W1,0,75634.0,16227.091791158991,147.99519476526467,0.0,1.0,0.5326941929979788,0.5326941929979788,0.0,1,22690.2
9810,222e2b4c-5fc9-4069-b2eb-e35e0cb663db,W1,0,75634.0,16227.091791158991,147.99519476526467,0.0,1.0,0.5326941929979788,0.5326941929979788,0.0,2,75634.0
9811,222e2b4c-5fc9-4069-b2eb-e35e0cb663db,W1,0,75634.0,16227.091791158991,147.99519476526467,0.0,1.0,0.5326941929979788,0.5326941929979788,0.0,3,98324.2
9824,2230bd6b-f607-45f8-9230-afe32332244c,RC,0,21924.0,6270.364981452387,207.78311791447035,1.0,6.0,0.5343251627832086,3.2059509766992518,6.0,0,0.0
9825,2230bd6b-f607-45f8-9230-afe32332244c,RC,0,21924.0,6270.364981452387,207.78311791447035,1.0,6.0,0.5343251627832086,3.2059509766992518,6.0,1,6577.2
9826,2230bd6b-f607-45f8-9230-afe32332244c,RC,0,21924.0,6270.364981452387,207.78311791447035,1.0,6.0,0.5343251627832086,3.2059509766992518,6.0,2,21924.0
9827,2230bd6b-f607-45f8-9230-afe32332244c,RC,0,21924.0,6270.364981452387,207.78311791447035,1.0,6.0,0.5343251627832086,3.2059509766992518,6.0,3,28501.2
9840,22322762-c4b1-42e9-8d13-30c74ae51896,W1,0,208107.0,105297.05295867738,431.1521949034954,0.0,0.0,0.5625332729921698,0.0,0.0,0,0.0
9841,22322762-c4b1-42e9-8d13-30c74ae51896,W1,0,208107.0,105297.05295867738,431.1521949034954,0.0,0.0,0.5625332729921698,0.0,0.0,1,62432.1
9842,22322762-c4b1-42e9-8d13-30c74ae51896,W1,0,208107.0,105297.05295867738,431.1521949034954,0.0,0.0,0.5625332729921698,0.0,0.0,2,208107.0
9843,22322762-c4b1-42e9-8d13-30c74ae51896,W1,0,208107.0,105297.05295867738,431.1521949034954,0.0,0.0,0.5625332729921698,0.0,0.0,3,270539.10000000003
9856,2237d578-93fe-4731-bba5-ff6017696fbd,W1,0,74899.0,16069.399318639991,147.99519476526467,0.0,4.0,0.515549520144963,2.062198080579852,0.0,0,0.0
9857,2237d578-93fe-4731-bba5-ff6017696fbd,W1,0,74899.0,16069.399318639991,147.99519476526467,0.0,4.0,0.515549520144963,2.062198080579852,0.0,1,22469.7
9858,2237d578-93fe-4731-bba5-ff6017696fbd,W1,0,74899.0,16069.399318639991,147.99519476526467,0.0,4.0,0.515549520144963,2.062198080579852,0.0,2,74899.0
9859,2237d578-93fe-4731-bba5-ff6017696fbd,W1,0,74899.0,16069.399318639991,147.99519476526467,0.0,4.0,0.515549520144963,2.062198080579852,0.0,3,97368.7
9872,223e92ee-5afa-4a72-926e-b6e143fb877f,RC,0,53815.0,15391.33787068328,207.78311791447035,0.0,0.0,0.0,0.0,0.0,0,0.0
9873,223e92ee-5afa-4a72-926e-b6e143fb877f,RC,0,53815.0,15391.33787068328,207.78311791447035,0.0,0.0,0.0,0.0,0.0,1,16144.5
9874,223e92ee-5afa-4a72-926e-b6e143fb877f,RC,0,53815.0,15391.33787068328,207.78311791447035,0.0,0.0,0.0,0.0,0.0,2,53815.0
9875,223e92ee-5afa-4a72-926e-b6e143fb877f,RC,0,53815.0,15391.33787068328,207.78311791447035,0.0,0.0,0.0,0.0,0.0,3,69959.5
9888,2242afc8-d3f7-4cde-9e77-28aaa5b8b93a,W2,0,141019.0,17689.959562113952,75.8552254333074,1.0,1.0,0.3139070749666725,0.3139070749666725,1.0,0,0.0
9889,2242afc8-d3f7-4cde-9e77-28aaa5b8b93a,W2,0,141019.0,17689.959562113952,75.8552254333074,1.0,1.0,0.3139070749666725,0.3139070749666725,1.0,1,42305.7
9890,2242afc8-d3f7-4cde-9e77-28aaa5b8b93a,W2,0,141019.0,17689.959562113952,75.8552254333074,1.0,1.0,0.3139070749666725,0.3139070749666725,1.0,2,141019.0
9891,2242afc8-d3f7-4cde-9e77-28aaa5b8b93a,W2,0,141019.0,17689.959562113952,75.8552254333074,1.0,1.0,0.3139070749666725,0.3139070749666725,1.0,3,183324.7
9904,2246acf1-efca-4796-80f6-f7103587d5ca,W1,0,81699.0,17528.322873917794,147.99519476526467,1.0,0.0,0.5330709541319717,0.0,0.0,0,0.0
9905,2246acf1-efca-4796-80f6-f7103587d5ca,W1,0,81699.0,17528.322873917794,147.99519476526467,1.0,0.0,0.5330709541319717,0.0,0.0,1,24509.7
9906,2246acf1-efca-4796-80f6-f7103587d5ca,W1,0,81699.0,17528.322873917794,147.99519476526467,1.0,0.0,0.5330709541319717,0.0,0.0,2,81699.0
9907,2246acf1-efca-4796-80f6-f7103587d5ca,W1,0,81699.0,17528.322873917794,147.99519476526467,1.0,0.0,0.5330709541319717,0.0,0.0,3,106208.7
9920,224dd9e7-1f21-40f9-9c83-b86e5ee26a7e,RC,0,76030.0,14529.60290953275,125.98177214099164,0.0,0.0,0.0,0.0,0.0,0,0.0
9921,224dd9e7-1f21-40f9-9c83-b86e5ee26a7e,RC,0,76030.0,14529.60290953275,125.98177214099164,0.0,0.0,0.0,0.0,0.0,1,22809.0
9922,224dd9e7-1f21-40f9-9c83-b86e5ee26a7e,RC,0,76030.0,14529.60290953275,125.98177214099164,0.0,0.0,0.0,0.0,0.0,2,76030.0
9923,224dd9e7-1f21-40f9-9c83-b86e5ee26a7e,RC,0,76030.0,14529.60290953275,125.98177214099164,0.0,0.0,0.0,0.0,0.0,3,98839.0
9936,2262169f-8798-48d7-a8d7-9efaa5c855f8,W1,0,7260.0,1237.5149981832,110.3310052508275,0.0,0.0,0.0,0.0,0.0,0,0.0
9937,2262169f-8798-48d7-a8d7-9efaa5c855f8,W1,0,7260.0,1237.5149981832,110.3310052508275,0.0,0.0,0.0,0.0,0.0,1,2178.0
9938,2262169f-8798-48d7-a8d7-9efaa5c855f8,W1,0,7260.0,1237.5149981832,110.3310052508275,0.0,0.0,0.0,0.0,0.0,2,7260.0
9939,2262169f-8798-48d7-a8d7-9efaa5c855f8,W1,0,7260.0,1237.5149981832,110.3310052508275,0.0,0.0,0.0,0.0,0.0,3,9438.0
9952,226947f0-3760-4f6f-bacc-4e13985bf599,W1,0,35241.0,8241.219922533412,173.0681803551392,0.0,1.0,0.5082298655260341,0.5082298655260341,0.0,0,0.0
9953,226947f0-3760-4f6f-bacc-4e13985bf599,W1,0,35241.0,8241.219922533412,173.0681803551392,0.0,1.0,0.5082298655260341,0.5082298655260341,0.0,1,10572.3
9954,226947f0-3760-4f6f-bacc-4e13985bf599,W1,0,35241.0,8241.219922533412,173.0681803551392,0.0,1.0,0.5082298655260341,0.5082298655260341,0.0,2,35241.0
9955,226947f0-3760-4f6f-bacc-4e13985bf599,W1,0,35241.0,8241.219922533412,173.0681803551392,0.0,1.0,0.5082298655260341,0.5082298655260341,0.0,3,45813.3
9968,2276b20a-0f4c-4bee-b4e9-e1b95be45463,RC,0,16595.0,4792.53249256449,201.7975808599271,0.0,0.0,0.0,0.0,0.0,0,0.0
9969,2276b20a-0f4c-4bee-b4e9-e1b95be45463,RC,0,16595.0,4792.53249256449,201.7975808599271,0.0,0.0,0.0,0.0,0.0,1,4978.5
9970,2276b20a-0f4c-4bee-b4e9-e1b95be45463,RC,0,16595.0,4792.53249256449,201.7975808599271,0.0,0.0,0.0,0.0,0.0,2,16595.0
9971,2276b20a-0f4c-4bee-b4e9-e1b95be45463,RC,0,16595.0,4792.53249256449,201.7975808599271,0.0,0.0,0.0,0.0,0.0,3,21573.5
9984,22869ef4-4e4d-4fa2-ac4b-59a23c5682f3,W1,0,1310.0,313.93658289666,168.56400775031645,1.0,3.0,0.5118331712047368,1.5354995136142104,3.0,0,0.0
9985,22869ef4-4e4d-4fa2-ac4b-59a23c5682f3,W1,0,1310.0,313.93658289666,168.56400775031645,1.0,3.0,0.5118331712047368,1.5354995136142104,3.0,1,393.0
9986,22869ef4-4e4d-4fa2-ac4b-59a23c5682f3,W1,0,1310.0,313.93658289666,168.56400775031645,1.0,3.0,0.5118331712047368,1.5354995136142104,3.0,2,1310.0
9987,22869ef4-4e4d-4fa2-ac4b-59a23c5682f3,W1,0,1310.0,313.93658289666,168.56400775031645,1.0,3.0,0.5118331712047368,1.5354995136142104,3.0,3,1703.0
10000,2291e724-66d9-46e4-9ea0-0cf6690a653d,W1,0,99072.0,17708.819537349227,116.84061420546443,0.0,4.0,0.506007687045822,2.024030748183288,0.0,0,0.0
10001,2291e724-66d9-46e4-9ea0-0cf6690a653d,W1,0,99072.0,17708.819537349227,116.84061420546443,0.0,4.0,0.506007687045822,2.024030748183288,0.0,1,29721.6
10002,2291e724-66d9-46e4-9ea0-0cf6690a653d,W1,0,99072.0,17708.819537349227,116.84061420546443,0.0,4.0,0.506007687045822,2.024030748183288,0.0,2,99072.0
10003,2291e724-66d9-46e4-9ea0-0cf6690a653d,W1,0,99072.0,17708.819537349227,116.84061420546443,0.0,4.0,0.506007687045822,2.024030748183288,0.0,3,128793.6
10016,22c0256f-d443-4558-9069-5e7df397b8e8,W1,0,57792.0,12399.133839208032,147.99519476526467,0.0,0.0,0.5165436777252139,0.0,0.0,0,0.0
10017,22c0256f-d443-4558-9069-5e7df397b8e8,W1,0,57792.0,12399.133839208032,147.99519476526467,0.0,0.0,0.5165436777252139,0.0,0.0,1,17337.6
10018,22c0256f-d443-4558-9069-5e7df397b8e8,W1,0,57792.0,12399.133839208032,147.99519476526467,0.0,0.0,0.5165436777252139,0.0,0.0,2,57792.0
10019,22c0256f-d443-4558-9069-5e7df397b8e8,W1,0,57792.0,12399.133839208032,147.99519476526467,0.0,0.0,0.5165436777252139,0.0,0.0,3,75129.6
10032,22f17d57-752b-41c5-8746-19b902478e66,RC,0,233166.0,67336.88648154818,201.7975808599271,0.0,0.0,0.0,0.0,0.0,0,0.0
10033,22f17d57-752b-41c5-8746-19b902478e66,RC,0,233166.0,67336.88648154818,201.7975808599271,0.0,0.0,0.0,0.0,0.0,1,69949.8
10034,22f17d57-752b-41c5-8746-19b902478e66,RC,0,233166.0,67336.88648154818,201.7975808599271,0.0,0.0,0.0,0.0,0.0,2,233166.0
10035,22f17d57-752b-41c5-8746-19b902478e66,RC,0,233166.0,67336.88648154818,201.7975808599271,0.0,0.0,0.0,0.0,0.0,3,303115.8
10048,22febca2-3539-478e-94d6-81534c9b0f78,RC,0,94612.0,21144.457187416945,155.33187316140214,0.0,2.0,0.377076361928375,0.75415272385675,0.0,0,0.0
10049,22febca2-3539-478e-94d6-81534c9b0f78,RC,0,94612.0,21144.457187416945,155.33187316140214,0.0,2.0,0.377076361928375,0.75415272385675,0.0,1,28383.6
10050,22febca2-3539-478e-94d6-81534c9b0f78,RC,0,94612.0,21144.457187416945,155.33187316140214,0.0,2.0,0.377076361928375,0.75415272385675,0.0,2,94612.0
10051,22febca2-3539-478e-94d6-81534c9b0f78,RC,0,94612.0,21144.457187416945,155.33187316140214,0.0,2.0,0.377076361928375,0.75415272385675,0.0,3,122995.6
10064,2301f9ad-e9ee-4dc6-9331-c2a413f2bc1c,W1,0,123024.0,74632.51367726468,530.0408634125703,1.0,2.0,0.6195300821641078,1.2390601643282155,2.0,0,0.0
10065,2301f9ad-e9ee-4dc6-9331-c2a413f2bc1c,W1,0,123024.0,74632.51367726468,530.0408634125703,1.0,2.0,0.6195300821641078,1.2390601643282155,2.0,1,36907.2
10066,2301f9ad-e9ee-4dc6-9331-c2a413f2bc1c,W1,0,123024.0,74632.51367726468,530.0408634125703,1.0,2.0,0.6195300821641078,1.2390601643282155,2.0,2,123024.0
10067,2301f9ad-e9ee-4dc6-9331-c2a413f2bc1c,W1,0,123024.0,74632.51367726468,530.0408634125703,1.0,2.0,0.6195300821641078,1.2390601643282155,2.0,3,159931.2
10080,2302cba3-88a9-4af4-a617-6f208b8fe7e1,W1,0,108467.0,54343.66671326388,427.1158482247261,0.0,2.0,0.662181583320955,1.32436316664191,0.0,0,0.0
10081,2302cba3-88a9-4af4-a617-6f208b8fe7e1,W1,0,108467.0,54343.66671326388,427.1158482247261,0.0,2.0,0.662181583320955,1.32436316664191,0.0,1,32540.1
10082,2302cba3-88a9-4af4-a617-6f208b8fe7e1,W1,0,108467.0,54343.66671326388,427.1158482247261,0.0,2.0,0.662181583320955,1.32436316664191,0.0,2,108467.0
10083,2302cba3-88a9-4af4-a617-6f208b8fe7e1,W1,0,108467.0,54343.66671326388,427.1158482247261,0.0,2.0,0.662181583320955,1.32436316664191,0.0,3,141007.1
10096,23139464-54e8-48e4-9142-9c6adbfeedca,W1,0,715011.0,127418.869068968,116.315801187767,1.0,3.0,0.4718863701222315,1.4156591103666945,3.0,0,0.0
10097,23139464-54e8-48e4-9142-9c6adbfeedca,W1,0,715011.0,127418.869068968,116.315801187767,1.0,3.0,0.4718863701222315,1.4156591103666945,3.0,1,214503.3
10098,23139464-54e8-48e4-9142-9c6adbfeedca,W1,0,715011.0,127418.869068968,116.315801187767,1.0,3.0,0.4718863701222315,1.4156591103666945,3.0,2,715011.0
10099,23139464-54e8-48e4-9142-9c6adbfeedca,W1,0,715011.0,127418.869068968,116.315801187767,1.0,3.0,0.4718863701222315,1.4156591103666945,3.0,3,929514.3
10112,2319729d-c347-4baa-aead-d3d88425e7a8,RC,0,180364.0,39019.72643060571,136.69249626491657,0.0,0.0,0.0,0.0,0.0,0,0.0
10113,2319729d-c347-4baa-aead-d3d88425e7a8,RC,0,180364.0,39019.72643060571,136.69249626491657,0.0,0.0,0.0,0.0,0.0,1,54109.2
10114,2319729d-c347-4baa-aead-d3d88425e7a8,RC,0,180364.0,39019.72643060571,136.69249626491657,0.0,0.0,0.0,0.0,0.0,2,180364.0
10115,2319729d-c347-4baa-aead-d3d88425e7a8,RC,0,180364.0,39019.72643060571,136.69249626491657,0.0,0.0,0.0,0.0,0.0,3,234473.2
10128,231db9d7-50ad-4135-96ac-15e6d45aa697,RC,0,121253.0,35017.11011274011,201.7975808599271,0.0,1.0,0.491626665320088,0.491626665320088,0.0,0,0.0
10129,231db9d7-50ad-4135-96ac-15e6d45aa697,RC,0,121253.0,35017.11011274011,201.7975808599271,0.0,1.0,0.491626665320088,0.491626665320088,0.0,1,36375.9
10130,231db9d7-50ad-4135-96ac-15e6d45aa697,RC,0,121253.0,35017.11011274011,201.7975808599271,0.0,1.0,0.491626665320088,0.491626665320088,0.0,2,121253.0
10131,231db9d7-50ad-4135-96ac-15e6d45aa697,RC,0,121253.0,35017.11011274011,201.7975808599271,0.0,1.0,0.491626665320088,0.491626665320088,0.0,3,157628.9
10144,235e4ccb-f125-4220-a113-61385df86136,W1,0,130008.0,65780.86878890057,431.1521949034954,0.0,0.0,0.6393246239143107,0.0,0.0,0,0.0
10145,235e4ccb-f125-4220-a113-61385df86136,W1,0,130008.0,65780.86878890057,431.1521949034954,0.0,0.0,0.6393246239143107,0.0,0.0,1,39002.4
10146,235e4ccb-f125-4220-a113-61385df86136,W1,0,130008.0,65780.86878890057,431.1521949034954,0.0,0.0,0.6393246239143107,0.0,0.0,2,130008.0
10147,235e4ccb-f125-4220-a113-61385df86136,W1,0,130008.0,65780.86878890057,431.1521949034954,0.0,0.0,0.6393246239143107,0.0,0.0,3,169010.4
10160,2362ee4e-8f3a-4533-bfdb-c02a5fb84374,W1,0,208443.0,37145.682129845416,116.315801187767,0.0,1.0,0.4998392611358829,0.4998392611358829,0.0,0,0.0
10161,2362ee4e-8f3a-4533-bfdb-c02a5fb84374,W1,0,208443.0,37145.682129845416,116.315801187767,0.0,1.0,0.4998392611358829,0.4998392611358829,0.0,1,62532.899999999994
10162,2362ee4e-8f3a-4533-bfdb-c02a5fb84374,W1,0,208443.0,37145.682129845416,116.315801187767,0.0,1.0,0.4998392611358829,0.4998392611358829,0.0,2,208443.0
10163,2362ee4e-8f3a-4533-bfdb-c02a5fb84374,W1,0,208443.0,37145.682129845416,116.315801187767,0.0,1.0,0.4998392611358829,0.4998392611358829,0.0,3,270975.9
10176,23a12c04-ffb7-4dd1-8bfc-54fa4e6232e9,RC,0,73238.0,31453.379775545927,330.7769095034088,0.0,0.0,0.0,0.0,0.0,0,0.0
10177,23a12c04-ffb7-4dd1-8bfc-54fa4e6232e9,RC,0,73238.0,31453.379775545927,330.7769095034088,0.0,0.0,0.0,0.0,0.0,1,21971.399999999998
10178,23a12c04-ffb7-4dd1-8bfc-54fa4e6232e9,RC,0,73238.0,31453.379775545927,330.7769095034088,0.0,0.0,0.0,0.0,0.0,2,73238.0
10179,23a12c04-ffb7-4dd1-8bfc-54fa4e6232e9,RC,0,73238.0,31453.379775545927,330.7769095034088,0.0,0.0,0.0,0.0,0.0,3,95209.40000000001
10192,23b07a61-0092-4b16-9889-d8e521db0e7a,RC,0,47818.0,10791.149201889451,157.27493571673983,0.0,0.0,0.0,0.0,0.0,0,0.0
10193,23b07a61-0092-4b16-9889-d8e521db0e7a,RC,0,47818.0,10791.149201889451,157.27493571673983,0.0,0.0,0.0,0.0,0.0,1,14345.4
10194,23b07a61-0092-4b16-9889-d8e521db0e7a,RC,0,47818.0,10791.149201889451,157.27493571673983,0.0,0.0,0.0,0.0,0.0,2,47818.0
10195,23b07a61-0092-4b16-9889-d8e521db0e7a,RC,0,47818.0,10791.149201889451,157.27493571673983,0.0,0.0,0.0,0.0,0.0,3,62163.4
10208,23be6813-6491-4e82-8f80-dfbac5c7afc4,RC,0,231272.0,51686.05359413491,155.33187316140214,0.0,0.0,0.0,0.0,0.0,0,0.0
10209,23be6813-6491-4e82-8f80-dfbac5c7afc4,RC,0,231272.0,51686.05359413491,155.33187316140214,0.0,0.0,0.0,0.0,0.0,1,69381.59999999999
10210,23be6813-6491-4e82-8f80-dfbac5c7afc4,RC,0,231272.0,51686.05359413491,155.33187316140214,0.0,0.0,0.0,0.0,0.0,2,231272.0
10211,23be6813-6491-4e82-8f80-dfbac5c7afc4,RC,0,231272.0,51686.05359413491,155.33187316140214,0.0,0.0,0.0,0.0,0.0,3,300653.60000000003
10224,23c0a16c-4eac-41a1-9bec-29d22fa5fd17,W1,0,56615.0,24761.3427878386,365.0963930851014,1.0,1.0,0.598708452491084,0.598708452491084,1.0,0,0.0
10225,23c0a16c-4eac-41a1-9bec-29d22fa5fd17,W1,0,56615.0,24761.3427878386,365.0963930851014,1.0,1.0,0.598708452491084,0.598708452491084,1.0,1,16984.5
10226,23c0a16c-4eac-41a1-9bec-29d22fa5fd17,W1,0,56615.0,24761.3427878386,365.0963930851014,1.0,1.0,0.598708452491084,0.598708452491084,1.0,2,56615.0
10227,23c0a16c-4eac-41a1-9bec-29d22fa5fd17,W1,0,56615.0,24761.3427878386,365.0963930851014,1.0,1.0,0.598708452491084,0.598708452491084,1.0,3,73599.5
10240,23c42cc6-621c-434f-8ab1-23613c124788,W1,0,77123.0,14373.682034432028,123.4094714741054,1.0,1.0,0.5080231187349832,0.5080231187349832,1.0,0,0.0
10241,23c42cc6-621c-434f-8ab1-23613c124788,W1,0,77123.0,14373.682034432028,123.4094714741054,1.0,1.0,0.5080231187349832,0.5080231187349832,1.0,1,23136.899999999998
10242,23c42cc6-621c-434f-8ab1-23613c124788,W1,0,77123.0,14373.682034432028,123.4094714741054,1.0,1.0,0.5080231187349832,0.5080231187349832,1.0,2,77123.0
10243,23c42cc6-621c-434f-8ab1-23613c124788,W1,0,77123.0,14373.682034432028,123.4094714741054,1.0,1.0,0.5080231187349832,0.5080231187349832,1.0,3,100259.90000000001
10256,23c5def8-c8c5-4488-9990-05c2c462082c,W1,0,74195.0,15918.357821152407,147.99519476526467,0.0,0.0,0.0,0.0,0.0,0,0.0
10257,23c5def8-c8c5-4488-9990-05c2c462082c,W1,0,74195.0,15918.357821152407,147.99519476526467,0.0,0.0,0.0,0.0,0.0,1,22258.5
10258,23c5def8-c8c5-4488-9990-05c2c462082c,W1,0,74195.0,15918.357821152407,147.99519476526467,0.0,0.0,0.0,0.0,0.0,2,74195.0
10259,23c5def8-c8c5-4488-9990-05c2c462082c,W1,0,74195.0,15918.357821152407,147.99519476526467,0.0,0.0,0.0,0.0,0.0,3,96453.5
10272,23eb024c-cc49-4f3c-aae5-b0b9b91b3d70,W2,0,70203.0,37978.64055913694,469.6240115003191,1.0,0.0,0.6769112643892188,0.0,0.0,0,0.0
10273,23eb024c-cc49-4f3c-aae5-b0b9b91b3d70,W2,0,70203.0,37978.64055913694,469.6240115003191,1.0,0.0,0.6769112643892188,0.0,0.0,1,21060.899999999998
10274,23eb024c-cc49-4f3c-aae5-b0b9b91b3d70,W2,0,70203.0,37978.64055913694,469.6240115003191,1.0,0.0,0.6769112643892188,0.0,0.0,2,70203.0
10275,23eb024c-cc49-4f3c-aae5-b0b9b91b3d70,W2,0,70203.0,37978.64055913694,469.6240115003191,1.0,0.0,0.6769112643892188,0.0,0.0,3,91263.90000000001
